,STUID,District,Gender,Age,Category,Same language,Siblings,Handicap,Father edu,Mother edu,Father occupation,Mother occupation,Below poverty,Use calculator,Use computer,Use Internet,Use dictionary,Read other books,# Books,Distance,Computer use,Library use,Like school,Subjects,Give Lang HW,Give Math HW,Give Scie HW,Give SoSc HW,Correct Lang HW,Correct Math HW,Correct Scie HW,Correct SocS HW,Help in Study,Private tuition,English is difficult,Read English,Dictionary to learn,Answer English WB,Answer English aloud,Maths is difficult,Solve Maths,Solve Maths in groups,Draw geometry,Explain answers,SocSci is difficult,Historical excursions,Participate in SocSci,Small groups in SocSci,Express SocSci views,Science is difficult,Observe experiments,Conduct experiments,Solve science problems,Express science views,Watch TV,Read magazine,Read a book,Play games,Help in household,Maths %,Reading %,Science %,Social %
Explain answers,-0.08242242907169155,0.052957296237384724,-0.047358805280003156,-0.004384118455471369,0.019932231756906414,0.1085929248989356,-0.028496101071198484,0.039015972054350395,0.12477180521315694,0.11721356658375277,0.05339434745152513,0.03535914240413514,-0.04087187428936581,0.1267311176027157,0.13962537944896627,0.14946507699038009,0.12915187413943766,0.11274429733403667,0.18443121705045695,0.04264556818997114,0.09058485414404956,0.0848006652145454,0.009440266193810984,0.05793842495735068,0.06714785389466679,0.11478155763179589,0.14806502942693428,0.1518403760695255,0.12578728382587206,0.10397729381073006,0.1338752976507155,0.14136523034768175,0.13332707792117118,0.02423375335291005,-0.019888430483354945,0.2450047520290264,0.2897859962444956,0.3746002727094994,0.3611261923721554,-0.06951108838423596,0.391252653364161,0.42117141912421485,0.5575009778222039,1.0,0.06886933518043906,0.32643477569983664,0.3581666359055518,0.34460710710162057,0.3911909077919504,-0.05924422251023938,0.2385071026151138,0.21375688355402486,0.34570567345505954,0.34092765371759065,0.05966273149352514,0.2738483642572552,0.1712601618891766,0.17454382323428386,0.11573300964104444,0.04923810336487848,0.05329545625875988,0.13888667010702418,0.020939606425386222
SocSci is difficult,-0.014029022198139264,-0.03048270092574393,-0.040542162412911704,0.021079692562234433,0.01736604539662273,0.0609291805009151,-0.03372472965288181,-0.01142988215777955,-0.021780716779265526,0.009880707801597902,0.030694241799117138,-0.0002515149180031587,-0.008676062762848932,-0.048918082126013555,-0.016390876447020405,-0.04420933176160158,0.008202553217976258,-0.0016697260497804654,-0.0055961429314344046,0.0625592876786199,-0.045774439181106984,-0.09624031700853194,-0.005437390157048764,-0.08018324098846842,-0.08478666981900639,-0.08547035491133906,-0.08631198840208887,-0.07443436262470911,-0.06841724578028863,-0.07508835064075477,-0.06829366258452098,-0.07195875245884521,0.006081731041553249,0.03473546251358269,0.2865838489376802,0.0730525344400931,0.08286004653296272,0.08235013205284719,0.03902099471034997,0.2487431237589796,0.07217406140694661,0.01748469986231359,0.04542556898582248,0.06886933518043906,1.0,0.05845395679119236,0.054585239997586306,0.006182015988010953,0.01933185567590359,0.3906875140579673,-0.04539128949509689,-0.037389103694462154,-0.0743063027901776,-0.03871266478634173,0.023237308113937014,-0.04470538685965024,-0.038089069245549695,0.0013388968731537618,0.07269716227998527,-0.013088314322106385,0.013149939281309208,-0.0067247859412920725,0.1311709182970783
Historical excursions,0.01762796285694228,-0.0034110413435729367,-0.04699406963293184,0.012518970031851722,0.055701424879164955,0.07380265812075665,0.019199685883227964,0.01870487992139432,0.0918228552307659,0.06514794736180995,0.07161170748682429,0.0008673606909638615,-0.019389726658124818,0.07567878517670623,0.09883230041142096,0.08246446936264049,0.0863603284581173,0.06401803107970556,0.08686575029512297,0.006130470812850882,0.01796734180144549,-0.012748773938904967,0.020500498252545123,0.030910408839859436,0.0806377715646217,0.0803361450572812,0.10615529056311265,0.1000486351331358,0.08178071355681617,0.08693702892458985,0.08919547646229675,0.09285744412868377,0.11773326702618207,0.008570630757115002,0.014047912598377364,0.20421048769546174,0.19069320965448475,0.2949202039070732,0.27361135663903946,0.07690781318648772,0.19314750308165923,0.28806911537569624,0.3593911198925753,0.32643477569983664,0.05845395679119236,1.0,0.5519629035372507,0.4254952644078762,0.3986392489578201,0.03460597517386099,0.32420546183312515,0.19735103039990298,0.2570392376362841,0.31836378075507804,0.0943734019643443,0.1612622276114138,0.08313545691095132,0.2270088957280591,0.15590483934462057,0.10293048045450486,0.057876790023684545,0.17268980379022345,-0.03695569875955457
Participate in SocSci,-0.03514329979885655,-0.056180301470357116,-0.030080017268208747,0.005129017383521355,0.05062641490915047,0.05850389774081381,-0.04710095157168519,0.02813718391404304,0.08463204871704312,0.09335508892991935,0.026643982902859086,0.06551870198674886,-0.02699411507203933,0.08535160351139055,0.08150943761280816,0.05774216339374337,0.09988869931005348,0.07589658491330853,0.09205142634203965,-0.02608563960569591,0.01993441903758462,0.08134695973381159,0.02688789520399144,0.0016517976783261444,0.10524178544895355,0.16175475495886715,0.1327187485557289,0.17679644431013236,0.11419160455890187,0.17092345786628502,0.13664841785097612,0.16896267351964217,0.12693592690397035,0.007639248076023454,-0.05379145893815424,0.22468549735844753,0.26755938988525935,0.36848455630903454,0.30638930138113407,0.023688880932565656,0.2401993510051798,0.3427016775638827,0.39156510098471486,0.3581666359055518,0.054585239997586306,0.5519629035372507,1.0,0.5380154698146934,0.5394426268046483,0.04059267587383104,0.41321807985049713,0.2912792125672103,0.42177062752428374,0.43855829090044884,0.10792177174733696,0.2133952481737241,0.17836283472122968,0.3333486932612749,0.22137957890790036,0.06658098987154754,0.06392793117910608,0.15581902890571014,0.062083462331911546
Small groups in SocSci,-0.11251566296631864,0.011681440472798517,0.003982253923235766,0.012313452054892917,-0.0077590857150538605,0.041435477230487315,0.013363646027489693,0.051871701929612594,0.03870218826540491,0.0806462205641392,0.003602928156825102,0.08595521425391113,-0.027202987189638712,0.07736556396699579,0.0880726939789146,0.07003836337487454,0.059077006538075454,0.06721294607092175,0.09759272568980963,-0.016752069967577173,-0.016846024941064568,0.10611730015071387,0.0016367790522378721,-0.009773938204048023,0.14659163249605234,0.1696951485515898,0.14278074574426586,0.1487436618917625,0.12824067245854712,0.1611251882409713,0.1273843838698705,0.12793608469770798,0.10917239827763618,-0.018832497559510466,-0.1024475995029689,0.16815935615085845,0.2766401223122864,0.32455715726081147,0.2831645411389569,-0.004844098321167372,0.18705712105937192,0.428086040701487,0.39376881135519093,0.34460710710162057,0.006182015988010953,0.4254952644078762,0.5380154698146934,1.0,0.5911086120121184,-0.007170581826125524,0.3354516799847566,0.33436761135560494,0.555742975360383,0.44353752706269367,0.055841471556106526,0.1992256522800585,0.19240014872092925,0.25872416633152406,0.17760917607678414,0.019293223314538876,-0.021849006913064527,-0.019530693129652187,-0.05029831856677317
Express SocSci views,-0.0999064844392353,0.012439177919932508,-0.02258595761054344,-0.04579968063315395,0.02476525650820913,0.06266562322411914,-0.022061016287703593,0.0631450802294839,0.07636993658125492,0.06211748087562891,0.047652569461137426,0.05197797561970523,-0.05682964414237654,0.09574743292522589,0.07739415276352139,0.06586381847719215,0.09317706548904851,0.06538512881789967,0.11006519028329019,-0.00734045148313063,-0.07020945898482049,0.05002830598673527,0.014723666630526221,0.028811809311267256,0.06748559482960252,0.11534923247301493,0.10114508405813573,0.10919319934520533,0.06767117586438649,0.09312289288473456,0.07940687410849959,0.08684305823612902,0.0674695577851171,0.06705714378601749,-0.09565198327286797,0.1507470875966248,0.2746667453258203,0.3561140056033932,0.23216710128758006,-0.012222503590846132,0.2059260468094894,0.3484061687746363,0.3889513397085311,0.3911909077919504,0.01933185567590359,0.3986392489578201,0.5394426268046483,0.5911086120121184,1.0,-0.03745434264118092,0.3618111300556526,0.30298663743004045,0.4434123335131492,0.5070024643791469,0.05155220184709462,0.2097243169580389,0.173907457195652,0.24428947911381155,0.20005213578118455,0.030477598752374428,0.010522387351105384,-0.013590850567130334,0.04491279925889027
Science is difficult,-0.023593619426886356,-0.055713113802303364,0.027267674241801702,0.054523325018051,-0.022114932065913775,-0.02529833122732613,0.07308685934890263,-0.08902410448513412,-0.07089658354352193,-0.07620476671888256,-0.047303695442118106,-0.005084908847614144,0.033219320988537415,-0.1130656995464736,-0.05814145275345922,-0.09449026826902689,-0.062170214460952375,-0.14422767525286692,-0.09214013800975747,-0.03553912867853802,-0.0509005637362992,-0.06471576294338341,-0.0024528224569873814,-0.12364398287151629,-0.018844891952866594,-0.06229193256461699,-0.07355469727535512,-0.06720272339727074,-0.04685414199261494,-0.0874162020883371,-0.07258234704843226,-0.08283195194685532,-0.01703858911367856,-0.0036020628957049157,0.2101513277095449,0.07257050885845542,-0.015278785280774178,-0.03702704898342865,0.016665624610859665,0.2922702211226679,-0.0343541463216704,-0.06204211467545783,-0.05905776383314391,-0.05924422251023938,0.3906875140579673,0.03460597517386099,0.04059267587383104,-0.007170581826125524,-0.03745434264118092,1.0,0.0005332379280002178,0.08417064484464505,-0.031143706675754338,-0.041170302886437714,-0.034187010950650486,-0.019328098623574985,-0.05565176468383666,0.04426205585564154,0.12612627915631391,0.018511754320591947,-0.09843318887103909,-0.05623811913464942,-0.1266833134205757
Observe experiments,-0.06371249510362781,-0.1200880546708538,0.009361098655053053,0.027444413788414286,-0.004168602070957878,0.11366488840462717,-0.0008822311126022782,0.008162660699527724,0.026026591519459442,0.10955958351604053,-0.012739624679327235,0.08163273183693696,-0.004274363447860833,0.02798330447085495,0.025884483233467592,0.034411622768763146,0.12119622026822682,0.1081773195929572,0.027150204906498412,-0.07507577427830957,0.09067534636692548,0.07924607314645789,0.0031935680730920445,-0.003492840564616824,0.07955006722352992,0.1292936903162514,0.116673654457872,0.14342300301790736,0.06245594040956454,0.13193436367425546,0.12799243124771512,0.11892653604357259,0.09215395549589474,-0.05286292307979705,-0.07072193176190517,0.17006840412532362,0.1498198264842797,0.23070844812670072,0.22265969357363072,-0.006044274644839108,0.19145117137005604,0.2602905679139556,0.2751170027235832,0.2385071026151138,-0.04539128949509689,0.32420546183312515,0.41321807985049713,0.3354516799847566,0.3618111300556526,0.0005332379280002178,1.0,0.39891973677472153,0.4155015968593285,0.39811869460867166,0.10132433981563123,0.19623314249803148,0.15336943154910584,0.19450283313931502,0.178141428198929,0.01651194020751593,0.022952983203312873,0.14551529850050113,0.0967707076043543
Conduct experiments,-0.10737778787436394,-0.04627921836912198,0.020653963163202397,0.027799611915790612,-0.03457639881509478,0.11056343206154734,-0.009508692640864697,0.002643576651338561,-0.015767738648929077,0.03179134397564208,-0.046686068188628936,0.051558711960478676,0.015087625194802484,0.05649462760322284,0.07109983347690008,0.06709682359699883,0.01956365360966119,0.03369895671075149,0.08442022893587987,-0.03820573989790758,0.17600160352785924,0.13106875784302874,-0.04005368226895632,-0.002934558213449299,0.09548736843904657,0.14112487350964342,0.10051811141004695,0.14182738722865765,0.09468776565714897,0.10568780443779681,0.07351733006698953,0.13410022282801243,0.06987787015656932,-0.0793337902524231,-0.06979253544101788,0.0976206090846196,0.12177346502422366,0.1374361678291022,0.14216001807044684,-0.015772847858556746,0.14095495934874097,0.22052724775446386,0.23559803663697093,0.21375688355402486,-0.037389103694462154,0.19735103039990298,0.2912792125672103,0.33436761135560494,0.30298663743004045,0.08417064484464505,0.39891973677472153,1.0,0.3679421797598233,0.4201967853682756,0.04472138408943996,0.1719133050841281,0.1304831650567036,0.18083117973059007,0.14419344900404205,0.02413538899203786,-0.005387251336951821,0.08356368877189141,-0.17611095091113527
Solve science problems,-0.10002172381877143,-0.027155923825608327,-0.015803193905433603,0.021336474095422442,0.015711103018509826,0.07275346860747908,-0.024100327445025622,0.06220445311236156,0.06708269763242042,0.09389471814503819,0.013436147007868786,0.05565039681801647,-0.050810834404828954,0.08240081687950553,0.09439408945377593,0.0998573003633879,0.08861421697280171,0.0463602742691048,0.05139164481536993,-0.032436169095265754,0.038237154021098646,0.14961796846156486,0.006226780452903615,0.02874190106241525,0.13767783187218274,0.17817909203392593,0.17710699509366093,0.18846298922850785,0.12052789096777755,0.1666390992794138,0.16868137591207047,0.16888242712589152,0.11570229856347478,0.005421912168553015,-0.14893972570863578,0.13672991323279157,0.20833013741720377,0.2516540118436546,0.1784417084521918,-0.13150743575991397,0.15586288269785994,0.3619049713657791,0.33330682301685927,0.34570567345505954,-0.0743063027901776,0.2570392376362841,0.42177062752428374,0.555742975360383,0.4434123335131492,-0.031143706675754338,0.4155015968593285,0.3679421797598233,1.0,0.5579701397873175,0.11110811801220176,0.25403436038764754,0.24665897149751614,0.2738893895052523,0.16494686260610783,0.05615262701261705,0.02192481303297489,-0.04780254526416657,-0.011778266894814066
Express science views,-0.06998500655717539,-0.003913745062675965,-0.033509291139718136,0.01417287824393645,0.008087649544771081,0.06925049364234723,-0.0656170019711241,0.07278002496932631,0.10574441838907847,0.10006428475366787,0.0676344414083978,0.043525977125516174,-0.047486564602215425,0.12265676310146033,0.11446767894800432,0.11372412150004006,0.11910866825869962,0.07867240123352914,0.1157538633879054,0.006300701180760385,0.01864634255628486,0.08198686275318855,0.02436247844498185,0.04452674329743219,0.11339474563788812,0.18392012349451722,0.17986202417430017,0.2111189348193888,0.09250618708717974,0.14732854117049024,0.13862149911465216,0.17193731143652613,0.13459190264023468,0.009946000175193545,-0.08488702008895907,0.13741697928453148,0.19896980548688245,0.27886674003369055,0.20895165482751546,-0.05653709629216975,0.21706035549373243,0.2505295166274415,0.31990905184420154,0.34092765371759065,-0.03871266478634173,0.31836378075507804,0.43855829090044884,0.44353752706269367,0.5070024643791469,-0.041170302886437714,0.39811869460867166,0.4201967853682756,0.5579701397873175,1.0,0.11090647657097832,0.23367525335393863,0.2081619599994769,0.2636802433050203,0.2026099291847526,0.047957601523176734,0.05884213555934611,0.0705821485043824,-0.00909652506932995
Watch TV,0.06999630707190567,-0.13758026185021252,-0.023700050769574443,0.03140144410581996,-0.011516930395016224,-0.03761055979229526,-0.1673783955223073,0.06372400654079301,0.0727837629431987,0.13452589310676102,0.056233693337095436,0.03769281358726948,-0.02575702785297032,0.12007581848209632,0.03521048693893055,0.0274206282759938,0.05307589322802156,0.12168759825600177,0.09453095029987997,0.04190907906734123,0.18743657942151193,0.05058469088244778,-0.010555575097974324,-0.006041598832728267,0.03800197830202219,0.0433471086226493,0.08331689216636327,0.08137284204558515,0.038482121449992954,0.06826590903586606,0.08369885869256147,0.07027323731248905,0.044986094049956654,0.05134136495221997,-0.016266972959738547,-0.016886591491819744,0.014952240001246132,0.010682473443131031,0.039509671751453326,0.018003518322399673,0.06410180754223369,0.03182426554638277,0.09231144963894884,0.05966273149352514,0.023237308113937014,0.0943734019643443,0.10792177174733696,0.055841471556106526,0.05155220184709462,-0.034187010950650486,0.10132433981563123,0.04472138408943996,0.11110811801220176,0.11090647657097832,1.0,0.20383469069205978,0.18220898875521147,0.17402943357869227,0.14015440076956465,0.027201779815308826,0.04111294220666034,0.06512158075037416,-0.20152776971885794
Read magazine,-0.08277059481733183,0.008802649381811106,-0.023135525825368448,-0.020443643335022764,0.018554104216290754,0.062431883914939326,-0.04566351010355305,0.0780298431042212,0.18067511425991042,0.17431964232422711,0.11804559307012139,0.06891195392893079,-0.049244619490228445,0.15614149639855332,0.15349909376778864,0.11986605166362892,0.2121033009899718,0.2227647566451151,0.24114456469776085,-0.031156878359657664,0.1428746591959643,0.1987276308148627,0.05878050907273396,-0.00027294552816651185,0.09006302516112454,0.11231708353978921,0.10069072369270313,0.13598878977821197,0.09788316440421922,0.10805455538765213,0.11564451451616473,0.12828167977272675,0.16774273470042259,0.03895321862120904,-0.10740230737819521,0.1077786246330133,0.22504293328118344,0.17979978105472616,0.1345856748048064,-0.0713845650970537,0.19561455194130858,0.18702308061123163,0.257621038489124,0.2738483642572552,-0.04470538685965024,0.1612622276114138,0.2133952481737241,0.1992256522800585,0.2097243169580389,-0.019328098623574985,0.19623314249803148,0.1719133050841281,0.25403436038764754,0.23367525335393863,0.20383469069205978,1.0,0.41228401646432733,0.20155367653876555,0.1094382459444007,0.027520176699024564,0.04544159537594766,0.1673055834585152,-0.17665482631244142
Read a book,-0.030521789444805023,-0.0016344361577561035,0.021803993452118357,-0.02398366454058961,0.016206403264930933,0.034482062507065904,-0.027357521039189554,0.06551387131366247,0.11732695452495066,0.036397100073397956,0.04225453586614088,0.043611582411961676,-0.011467095948849185,0.11063711972537772,0.10809555644825211,0.13358996916533744,0.15326802801381859,0.1449438555003603,0.1599401885623325,-0.006220902772189864,0.09804445981258138,0.17208460976261936,0.05859109111791113,0.0013454908289918153,0.048121394586184744,0.11616117940976092,0.100715471255334,0.14291175905584724,0.11214237633415515,0.16121614195114053,0.14830755814280705,0.1625047530142275,0.1254650832847731,0.10895176586848739,-0.06805522282615765,0.038638642823220215,0.144599545944573,0.14123342677276063,0.13439386859898336,-0.06918836365625984,0.15128143212082365,0.1519037861730004,0.14172728513947802,0.1712601618891766,-0.038089069245549695,0.08313545691095132,0.17836283472122968,0.19240014872092925,0.173907457195652,-0.05565176468383666,0.15336943154910584,0.1304831650567036,0.24665897149751614,0.2081619599994769,0.18220898875521147,0.41228401646432733,1.0,0.20984460428396662,0.0912523329542821,0.023446145441023872,0.039180947264540175,0.06509688837662854,-0.15072365766528356
Play games,0.021927431559068036,-0.02905306140998093,-0.08548236587606148,0.02463018599101827,0.055990426047137345,0.018817104234522333,-0.0592117414380402,0.045627944594347804,0.04991674351305377,0.015002461551265356,-0.013059972274549483,0.07152243455115907,0.05905335264237533,0.0702452830781331,0.004239906653378579,0.02536354529220442,0.06204631149948534,0.0319013650277343,0.02643191391786271,0.025060234895348643,-0.015567907538423631,0.07986908137411015,0.044100105637107284,0.038093033136384076,0.05443513341108378,0.10255101844103359,0.07662628441907637,0.09970618068203327,0.07381165547568257,0.10119210471664657,0.09871489465984284,0.09734791963607041,0.10406363668469147,-0.044513521886785486,-0.07256308299087053,0.09415453502271065,0.17178513805545698,0.17995659070997116,0.1338162459934854,0.003507281786028114,0.0661645482940372,0.12619692616086103,0.15064541845587195,0.17454382323428386,0.0013388968731537618,0.2270088957280591,0.3333486932612749,0.25872416633152406,0.24428947911381155,0.04426205585564154,0.19450283313931502,0.18083117973059007,0.2738893895052523,0.2636802433050203,0.17402943357869227,0.20155367653876555,0.20984460428396662,1.0,0.29237549574607286,0.022836779580130202,0.005593420268839727,-0.0029315391285369904,-0.09895527935274256
Help in household,-0.10337594367389902,-0.030264836852220048,-0.013370139932525045,0.10443532378358286,0.039888483080842876,0.08369605880000447,0.09209716925050959,-0.0015515050590289743,0.02644320752878794,0.04904812512663888,0.003954379719102269,0.024460763040070072,0.07256251978970854,0.010733813913381435,-0.028728124517076604,-0.005447308126992608,0.03499227200153194,0.05562829493695239,0.04910644275892581,-0.06303481769817296,-0.10835780924315552,0.003348625671047121,0.04565690484979532,0.0048303114276032205,0.0432632125200999,0.10159530538552816,0.13295911421229062,0.1305528652921038,0.05532870154935132,0.1032254599225894,0.15589010472410544,0.1180117659769481,0.058009947442106365,0.011970618729146794,-0.008873250891584533,0.02659030777323729,0.1718546048574411,0.1548736004410592,0.12952067487183885,0.04485534530421724,0.052902580727915385,0.07304148398537265,0.11269102766882219,0.11573300964104444,0.07269716227998527,0.15590483934462057,0.22137957890790036,0.17760917607678414,0.20005213578118455,0.12612627915631391,0.178141428198929,0.14419344900404205,0.16494686260610783,0.2026099291847526,0.14015440076956465,0.1094382459444007,0.0912523329542821,0.29237549574607286,1.0,0.008467416087538013,0.004431160119543728,0.2228051153170158,0.2701451441688582
Maths %,0.03032483521382704,0.020240174462030663,-0.058486582873617056,0.04511877162035668,0.06822928939666471,-0.011779561965958567,-0.005691880645604226,0.009637453245647845,0.013449792350286335,0.033872213578663636,0.04550913486336978,-0.03371626657896988,-0.01688466422781561,0.02119464087352063,0.03700588231413642,0.008490257567485062,-0.014803086178980763,0.04010873909848943,0.028888543604124,0.026958073806159583,0.00284503315410645,-0.033881870264952554,-0.03609983680239566,0.027026767258507042,0.05163851606453122,0.02981115893245584,0.05153202645404697,0.03120165830611646,0.03244365025370696,0.010534896511909848,0.01775104092464382,0.01243263761522357,0.008835305942148416,0.011813826815247539,-0.0021727322981052893,0.00016514912169146315,-0.00020241446448025964,-0.014170689176169479,-0.024665933135136275,-0.023937835779195442,0.036739425513791404,-0.043703571963111566,0.021458594295160022,0.04923810336487848,-0.013088314322106385,0.10293048045450486,0.06658098987154754,0.019293223314538876,0.030477598752374428,0.018511754320591947,0.01651194020751593,0.02413538899203786,0.05615262701261705,0.047957601523176734,0.027201779815308826,0.027520176699024564,0.023446145441023872,0.022836779580130202,0.008467416087538013,1.0,0.05510945091503341,0.17782329635806216,0.03293706825312626
Reading %,0.020312652797654183,-0.03518685995547081,-0.024390001844959538,0.031639903914327,0.10398932285962002,0.008359825236874334,-0.16542785640659002,-0.03699053187640287,0.19431208846150455,0.13026186116254285,0.16277386518768364,0.034975205060629865,-0.06975516736387191,0.14677229632712094,0.13598778501305547,0.13047495614198992,0.24956628546224846,0.12133521883303007,0.1637090934103547,0.13449352166558945,-0.028339333874716644,0.03902590916416509,0.06977651558251359,0.09285947966735304,-0.11013082839041828,0.05121733146995013,0.052387562544183086,0.002747079995699082,-0.013993888492215415,0.05314250618855717,0.053359125201586075,0.025158909370321034,0.09111678145787812,0.09016562750697989,-0.06314795369204025,0.13421730377793636,0.09282825983271757,0.11215994798104194,0.047990249741084075,-0.07087801123196355,0.0620760118392856,0.03765477412279857,0.08656029049313084,0.05329545625875988,0.013149939281309208,0.057876790023684545,0.06392793117910608,-0.021849006913064527,0.010522387351105384,-0.09843318887103909,0.022952983203312873,-0.005387251336951821,0.02192481303297489,0.05884213555934611,0.04111294220666034,0.04544159537594766,0.039180947264540175,0.005593420268839727,0.004431160119543728,0.05510945091503341,1.0,0.05897731330093243,0.38217754224887474
Science %,-0.07482486592051799,0.029329272499595646,-0.022377934513493535,0.03827033397530816,0.13304575727970452,0.17551179621846058,0.009394430011935895,-0.03664927982277631,0.20202009650682293,0.2705079618250112,0.11711002209160801,0.03059382685370932,-0.08644474408198095,0.09319607133090552,0.14622797313729044,0.16170485951145602,0.2831816582062306,0.21890963194284713,0.3009014608591754,0.06749566057324499,0.006140348555744781,-0.08574636985158962,0.17915571454635265,-0.04542765789517591,0.10581688987609236,0.2564654983583615,0.1890291163393626,0.26539365851103996,0.017078260042668908,0.16413619617925126,0.12073991798012802,0.06920691752829823,0.06155241611085653,-0.09331902499911673,-0.1799026939893794,0.03172616873097623,0.25763710906440307,0.16356163794857065,0.14524026388990682,-0.061588031704546804,-0.0019331212458100775,0.016214069604712226,0.08464244413443005,0.13888667010702418,-0.0067247859412920725,0.17268980379022345,0.15581902890571014,-0.019530693129652187,-0.013590850567130334,-0.05623811913464942,0.14551529850050113,0.08356368877189141,-0.04780254526416657,0.0705821485043824,0.06512158075037416,0.1673055834585152,0.06509688837662854,-0.0029315391285369904,0.2228051153170158,0.17782329635806216,0.05897731330093243,1.0,0.24374232010934016
Social %,0.03482394800441599,-0.13479330308372456,-0.2909247164223659,0.014502175545890285,0.15430253198976032,0.012333988701964586,0.0035114577766099065,0.03324994465885459,0.06070305971412404,0.26606994279537244,0.05131275381677978,0.00634589190848201,-0.03492751357350773,0.2056329382905209,0.13650047872118506,0.1228305007218291,0.1438991238635564,-0.09553610740820212,-0.0863466286429642,0.1066436759159276,0.03798592185738058,0.11050595160304534,0.08457901404396521,0.028623993938825767,-0.19994212856436716,-0.15061099567094355,-0.029009608997627195,-0.04815437668463837,-0.05146901957548622,-0.1112856970174802,-0.054873167213020206,-0.06535877120373984,-0.12291979851704032,0.17283952595983937,0.09452823493777839,-0.052822030105560004,0.08806989716808926,0.10333981926979294,0.10921913462869279,-0.13931377304605078,0.10845693590868044,0.07670603626217959,0.08474830290257604,0.020939606425386222,0.1311709182970783,-0.03695569875955457,0.062083462331911546,-0.05029831856677317,0.04491279925889027,-0.1266833134205757,0.0967707076043543,-0.17611095091113527,-0.011778266894814066,-0.00909652506932995,-0.20152776971885794,-0.17665482631244142,-0.15072365766528356,-0.09895527935274256,0.2701451441688582,0.03293706825312626,0.38217754224887474,0.24374232010934016,1.0
