,STUID,District,Gender,Age,Category,Same language,Siblings,Handicap,Father edu,Mother edu,Father occupation,Mother occupation,Below poverty,Use calculator,Use computer,Use Internet,Use dictionary,Read other books,# Books,Distance,Computer use,Library use,Like school,Subjects,Give Lang HW,Give Math HW,Give Scie HW,Give SoSc HW,Correct Lang HW,Correct Math HW,Correct Scie HW,Correct SocS HW,Help in Study,Private tuition,English is difficult,Read English,Dictionary to learn,Answer English WB,Answer English aloud,Maths is difficult,Solve Maths,Solve Maths in groups,Draw geometry,Explain answers,SocSci is difficult,Historical excursions,Participate in SocSci,Small groups in SocSci,Express SocSci views,Science is difficult,Observe experiments,Conduct experiments,Solve science problems,Express science views,Watch TV,Read magazine,Read a book,Play games,Help in household,Maths %,Reading %,Science %,Social %
Explain answers,-0.014963667683769107,0.010161813640398672,0.022189239721875916,-0.010871552103274777,0.034251321513390005,0.02406294953648688,-0.05781819903924176,0.05634062223315839,0.05931113323076763,0.09188899564925163,0.032298730039225315,0.04486769372453116,0.011368171499113212,0.09082473614330927,0.08088608167677372,0.0837374767960817,0.12046935241211544,0.10425470388007746,0.10574587225423533,0.01693380334197245,0.08935822947353639,0.10426207619116307,0.08435076802055996,0.03296848541992542,0.11375851917814211,0.13989988336089743,0.13213046846144066,0.1397230687856033,0.11235853213236814,0.13323225688517962,0.13117744039684634,0.1398069802061505,0.133922409645007,0.04470891272227144,0.006493993520162759,0.23912814669055368,0.21205069223191775,0.31046941057572747,0.3147503311612492,0.01583125067027566,0.32767512772174906,0.3677927798897049,0.4355690615382308,1.0,0.0366893207794718,0.2289805414171779,0.28582830121054464,0.2798157717133914,0.31065161684008763,0.01841550439677332,0.27528221115100715,0.2320312511267822,0.28753607614331317,0.32805646952324136,0.1459658483568127,0.2273414009123762,0.1977523865078447,0.16172341812329624,0.09983605958979962,0.0423544302504848,0.10705954129784916,0.04308384913205053,0.05801639110846364
SocSci is difficult,-0.004842991879719038,-0.05140798908007246,-0.011986779293380722,0.032269016786363354,-0.004720788631947117,0.03331917771722584,0.032195119889800415,-0.01885269530765213,-0.03336276931139682,-0.028709707872869077,-0.014887570714236787,0.005725586767944744,0.011697543295263324,0.00209348312953355,0.00143952543708643,0.004214295597853209,5.6776559921340406e-05,-0.03148651995085331,-0.007797354141690315,0.010943890965070677,0.016393887712645043,-0.027518289553693013,0.01881192364135397,0.0007839654653572666,0.0026204706507236505,-0.0015999906004256581,-0.010736433614826691,-0.024701829719644772,0.004750970311716796,-0.0012809728625832828,-0.007766921780161427,-0.020654854637790536,0.007947463759245923,0.04295744034204788,0.31543252868956057,0.06539319757100598,0.07762390805767491,0.03542400173272355,0.03618830542811946,0.21105782683070284,0.06963262355244121,0.043804358435485614,0.03817413300662903,0.0366893207794718,1.0,0.07346509432898558,0.06771067705966657,0.07871756181351314,0.07656335180789409,0.4493205502874403,0.0604525574090302,0.08320559513457942,0.05406641587273829,0.07764161057677435,0.05881732908122696,0.013668049081705144,0.023387977299822154,0.038385493891241865,0.0787764937335573,-0.013348268889131097,-0.07792759281736743,-0.033052311501187155,-0.059881801190988786
Historical excursions,0.014466949048420583,-0.01995891460839192,0.017404473485098253,0.0040392050325288335,0.04242891029790806,0.020259935943580342,-0.0044110012062615065,0.10604056505562866,0.058867138014216655,0.06627224124692963,0.03650839522362991,0.030756003845003526,0.026607140671361246,0.04795349555236974,0.03465428818040022,0.04523860162408377,0.07270561250205003,0.06554485998271235,0.023069133888452054,0.005647041755676796,0.012367102618488307,0.0424262632061198,0.10946673074438537,0.039183170682447484,0.12497672911604923,0.17704370457079804,0.1681955770077759,0.17241960084915334,0.11060221404319319,0.15450896764059774,0.15354454532825013,0.15929782371396456,0.08331087943188586,0.00979053505007492,-0.02363643961276412,0.20079597980400574,0.1401312996226845,0.27226377325388,0.2847415767088083,0.07580434583277668,0.13002101077243522,0.2663448010759755,0.2546948394106358,0.2289805414171779,0.07346509432898558,1.0,0.4446089344769315,0.3487966480366422,0.35683218460110866,0.11284633411488129,0.39890606068669715,0.24068656709194158,0.3135809484874198,0.3118666278807309,0.19766223227635274,0.1805607126572714,0.19147931886827715,0.18239634246932576,0.15879968349006507,0.029911813186413387,0.08532231617735853,0.05505720736431459,0.045092059623283304
Participate in SocSci,0.008730544242639787,0.00882783541361227,0.026888180482792613,0.0035020200668669805,0.038361070385816015,0.02947754502445316,-0.014688396279497118,0.09665236454159808,0.036255115488417186,0.0512820629126966,0.02446739767899777,0.06250151299015298,0.04214059160020372,0.04613784677675173,0.03384437716677877,0.04709322218314434,0.08124400196516424,0.07701734329535288,0.04049010199292772,0.004771222034167522,0.012441232960832705,0.06556614212147735,0.11547712614376265,0.025272270589646338,0.15474729348276214,0.19085736449025512,0.18933706669464687,0.19890071175924612,0.14176959037836953,0.1785329291869172,0.18394332802995292,0.19346101154473558,0.09909665419585442,0.0012440217537097527,-0.026997800001924796,0.20655741890013524,0.18090098836299198,0.31273926473820035,0.2929375968897537,0.029672883406939424,0.14311790281769246,0.3223006543772224,0.30887219926963133,0.28582830121054464,0.06771067705966657,0.4446089344769315,1.0,0.42292103184202395,0.4229016596004572,0.08291280598681415,0.41308722388982894,0.2844203112319588,0.3774087355107367,0.3622883670085657,0.20697402807179874,0.19803839385917207,0.21353508312971187,0.2267180333668218,0.1803544841893347,0.032770214974754956,0.08406139691372921,0.04815144500154025,0.04367857336712918
Small groups in SocSci,-0.05570018919125013,0.024388458981314247,0.026904769496825943,-0.0037489294232318404,0.03632282483539276,0.0323656769052763,-0.0212686066001096,0.06578473718815706,0.03082346548414115,0.05255720815750084,0.009691327358564142,0.04334833398792199,0.02944987597036999,0.05903169580712085,0.044799820270219934,0.05321606689699452,0.07303518241467905,0.08198790799446329,0.06446820379303632,0.020848772413248763,0.03708306593400447,0.10833865418050866,0.08169688867832427,0.018699523832885374,0.13725050032691333,0.16367384373082933,0.16953335942849146,0.17610757556051482,0.12639172121088804,0.1621193791785432,0.16684515822523333,0.17332882073388356,0.0965817127973365,0.01017141870937412,-0.028458427096774912,0.18791581681250846,0.19320239974808098,0.29161012678324894,0.23553762621791668,0.009089005500376205,0.1599607328716489,0.3225007335970528,0.29676548312853696,0.2798157717133914,0.07871756181351314,0.3487966480366422,0.42292103184202395,1.0,0.49677093484678153,0.08463933329955343,0.3640782194062133,0.31742620799761934,0.5306459474695697,0.40142739588001397,0.16731939342577354,0.21837948319398146,0.22077266883112687,0.20959949785917042,0.1881880861454392,0.037027057925030464,0.06661741548132818,0.06590961345989185,0.05400317589719659
Express SocSci views,-0.034861961662424445,0.02108158042554274,0.028927445636983077,0.005164319337843964,0.03241096690077433,0.02510051329832056,-0.015521071781779836,0.07145404554123405,0.036854217595417245,0.053472207979267064,0.028318294259910975,0.04790182297481733,0.02779797559858184,0.07224945032529252,0.049735109436217124,0.059982993009896325,0.09974278328928443,0.09410184880117951,0.0885406812734478,0.010054677222944444,0.032119615113512356,0.08481304225113698,0.09236599384522402,0.031089304725238062,0.12629339811214285,0.1581551575222981,0.15921853808862624,0.16412179803519705,0.11619977777715948,0.1500959964010905,0.15273888012732836,0.16112192787739144,0.10193190237314305,0.024905488689551922,-0.021137148017815202,0.1829018403290546,0.19517784039516134,0.2819441696049391,0.25641953099709086,0.01406903657999573,0.15577548693853516,0.27752283785687326,0.2992795305218377,0.31065161684008763,0.07656335180789409,0.35683218460110866,0.4229016596004572,0.49677093484678153,1.0,0.07276957098635471,0.35510866247703343,0.30735289831436874,0.4286643398666983,0.4395669284748425,0.16339639967743289,0.22189453669662473,0.22052903063760085,0.20102892473577225,0.19004408089703853,0.04149536263042199,0.08873828849989984,0.05464456309902539,0.04566322598164492
Science is difficult,-0.004452675110472361,-0.022512142281561,-0.005599137888117515,0.03453915203404726,-0.01461706671704326,0.034868889232798975,0.05179808192141068,-0.010282617385445494,-0.04461399033159398,-0.045184624790644785,-0.015070055245560128,0.011384309086627183,0.010227819658742655,-0.015213927629233147,-0.013161446123479173,-0.008654824203655983,-0.011903855482720003,-0.044808863670085665,-0.0266593607173905,0.005545573117998632,0.0014602906925107644,-0.032254771852916225,0.02765882517903289,-0.05077442864114702,0.008129448570498219,-0.0017777539030956753,-0.014161399352554577,-0.009387342550536954,0.013911217093639058,0.006159556350176672,-0.007906457709235823,-0.002298370567815961,-0.0016409177579355182,0.022195673293891056,0.2886606289182749,0.06013827819031956,0.056644747338639535,0.027892204797130612,0.027251203661287384,0.2543888043486812,0.03773481992317539,0.03882560492979131,0.018481291941878402,0.01841550439677332,0.4493205502874403,0.11284633411488129,0.08291280598681415,0.08463933329955343,0.07276957098635471,1.0,0.04219508865174208,0.0927994411235034,0.053914106719801,0.07464216383825967,0.07028874697255566,0.013571224791221359,0.025761084954476047,0.05463222012434746,0.08406251178759143,-0.028584458910033955,-0.08972845302885649,-0.03574062046820672,-0.049539151274184824
Observe experiments,0.0015313184593971042,-0.025172057864677893,0.018793888483009565,-0.0032623883711713347,0.04832882489722467,0.011288363617840556,-0.07630448224684543,0.08931284200593043,0.05726114344805374,0.09583537229987393,0.026447789251063485,0.04743982096176733,0.014988069652805802,0.06329792720986638,0.053708554391526865,0.06520572500812812,0.10973783687585714,0.09112184148882828,0.06362496781306223,0.03788038519260238,0.08816566666223649,0.1010721711148671,0.10043075359358855,0.032995204758939176,0.12125781854951517,0.18217394067516,0.16576764674494093,0.15686428249238504,0.11389973394744497,0.16076737953664713,0.15520847197203652,0.15386231807051026,0.11266255793895052,0.00447498297670056,-0.04084862087420016,0.230707220146353,0.15252551988809862,0.2851996975424295,0.2637757723406962,0.019291648324813556,0.17308389764347357,0.28501097455391805,0.3038765069803551,0.27528221115100715,0.0604525574090302,0.39890606068669715,0.41308722388982894,0.3640782194062133,0.35510866247703343,0.04219508865174208,1.0,0.3535996499684074,0.42703564441130903,0.3920744364937531,0.20775025989150234,0.22445950824299415,0.22903342408105984,0.21658410574848538,0.13974120373379725,0.04997393274737125,0.10494210601312835,0.08798172316109848,0.07101377546916185
Conduct experiments,-0.05295485975681536,-0.011115512446256193,0.005943498805558869,0.007676829383919876,0.023499021934245527,-0.01590795502335994,-0.060153872049296536,0.036068067782049906,0.023818466169386324,0.05428425297036649,0.017198714614316723,0.015194416195401609,-0.022744057847018762,0.06659521006030654,0.0795505038165228,0.06914856355980138,0.05883496224906325,0.054903508293874824,0.061632709120367,0.03866920467109976,0.177306884069539,0.16419611073138574,0.060831460950033237,0.01645847363766632,0.1045773950552688,0.13151083600898528,0.13120564490200728,0.12496096629543171,0.09758715973951984,0.12756049640580552,0.12642718633300795,0.12525013430165907,0.0890638564385274,0.03400573914343032,0.0053796652578935655,0.19252473386433813,0.1567769461025326,0.19274937696190925,0.19285970458028,-0.009674370459611828,0.19694099696472842,0.20740147720275443,0.23053328863260375,0.2320312511267822,0.08320559513457942,0.24068656709194158,0.2844203112319588,0.31742620799761934,0.30735289831436874,0.0927994411235034,0.3535996499684074,1.0,0.3634343126975566,0.391147032691436,0.14877263646583794,0.2061439275873079,0.19987416700285,0.16344575541148312,0.11410340599939554,0.033252223956449035,0.07149679224441269,0.0662559474916962,0.01216754956169723
Solve science problems,-0.04847970287911396,0.00947416499208005,0.02435601761894629,-0.0056712737074019704,0.05163931575108623,0.027891575181272183,-0.051000446235585764,0.08351948912919874,0.051084300038576384,0.07605887735717562,0.029142838343619738,0.04603919507120632,0.019075640451446815,0.07341419466111998,0.05754271842740067,0.06867542006002303,0.09708124218166993,0.08802979884869527,0.07735933050441389,0.02736963032658333,0.06322488369895234,0.12780988156139586,0.0845729295480207,0.02991594985642634,0.13228618459769004,0.1756721419483572,0.1791478235618739,0.17458463761628712,0.12856350646388637,0.17110914558734405,0.18190588847159614,0.17617136781615192,0.11354588534050444,0.01387054629338865,-0.050802538347080914,0.19840326513637394,0.17526480479567627,0.2789216212007782,0.23853416044735726,-0.004807459702937971,0.16779687487108447,0.3246654104763225,0.30499083374583474,0.28753607614331317,0.05406641587273829,0.3135809484874198,0.3774087355107367,0.5306459474695697,0.4286643398666983,0.053914106719801,0.42703564441130903,0.3634343126975566,1.0,0.46965698388873506,0.18816591769207294,0.23787622234365224,0.24342097918273667,0.22473298019912996,0.1687684286249605,0.0494302881301796,0.09286437596399222,0.09356608512969514,0.07425878746487762
Express science views,-0.0306086643226538,-0.005428512017980257,0.0075073761474124924,0.003755986063894648,0.035725209618921,0.019112396208106217,-0.04858958245937729,0.07449953925113842,0.047269878613448287,0.06982865574299663,0.03665204553862032,0.041170956382088064,0.015906211293853466,0.07598527910573759,0.055782197486596366,0.06745395332364004,0.10315257133647973,0.09585739605037692,0.09466546874374136,0.02951827984454903,0.07643904817796299,0.10254227292939487,0.08835354807189082,0.04893035433510192,0.10975803645176464,0.15187032873466583,0.14523244885368478,0.15331788907850386,0.11343821178279002,0.1484766985009369,0.15292010243577372,0.15755712543257655,0.11045314472120844,0.026994416446677535,-0.01807923625768136,0.19137440192542648,0.19725455099471745,0.2573240182371982,0.24708564974771818,0.009265114618850889,0.18782180139256197,0.26200609848503104,0.29923405844431983,0.32805646952324136,0.07764161057677435,0.3118666278807309,0.3622883670085657,0.40142739588001397,0.4395669284748425,0.07464216383825967,0.3920744364937531,0.391147032691436,0.46965698388873506,1.0,0.1769362163533172,0.2249306940070157,0.23707558304693352,0.19765459235822758,0.17735454470296047,0.04293090923319503,0.1005255636333812,0.06936642232259191,0.04796480593334782
Watch TV,0.0056223998102863946,-0.07854945267695644,0.008171984808099487,0.028594752224976816,0.0441044397654371,0.008041505818130925,-0.09197203274869437,0.07643454615503871,0.07900372557931971,0.09816072447498043,0.05375047443193798,0.02829340901773227,-0.03253586420580767,0.08995730141520172,0.07090456049497652,0.0810020698004428,0.09391321797232673,0.0745335608986435,0.058447340779975425,-0.007986071862676015,0.09478770932373355,0.06371357534075636,0.08844725902053172,0.029388062221382287,0.10073582802216628,0.14278357540660971,0.12046672176606858,0.1175245070389709,0.09582304397006118,0.12341390590159373,0.11452189374660311,0.11452581440893068,0.1081098467106579,0.03964278653230369,-0.020760005466604208,0.10585679289755276,0.07630699971447737,0.15291717443550437,0.13784905389887203,0.05118031787715714,0.07468654355092579,0.14462333917817669,0.15499659615712755,0.1459658483568127,0.05881732908122696,0.19766223227635274,0.20697402807179874,0.16731939342577354,0.16339639967743289,0.07028874697255566,0.20775025989150234,0.14877263646583794,0.18816591769207294,0.1769362163533172,1.0,0.2552121481260385,0.2673468792956288,0.2981941164229869,0.19835927082111007,0.04170476876497178,0.07945166914009556,0.038600707575744894,0.05368861169417913
Read magazine,-0.010889884437673669,0.023735954181403583,-0.001983180167791287,-0.0386922518689346,0.01665133187094611,-0.033865725430209034,-0.08790558300397318,0.047962541801966546,0.08981928696976633,0.12439413227394003,0.04609689494723232,0.029424559827175196,-0.02433891678194108,0.12183780953054889,0.12180479946795861,0.11162149405581853,0.14306824440327323,0.14593761848317924,0.1821883808828357,0.009747688005671497,0.1290673288269325,0.15420447315474825,0.0670845768104964,0.03711830135632089,0.11981512202722225,0.1447340529696457,0.1378025795177445,0.14221792606013003,0.10992743826920622,0.1340206580284508,0.1334207500772845,0.13602895105232257,0.1645442143235748,0.05835080473570517,-0.04635395764281132,0.15738859840885908,0.13291419615140734,0.21356674965086772,0.17358017309031704,-0.036349541989876895,0.1707499996404644,0.19254250220240404,0.21923816416684946,0.2273414009123762,0.013668049081705144,0.1805607126572714,0.19803839385917207,0.21837948319398146,0.22189453669662473,0.013571224791221359,0.22445950824299415,0.2061439275873079,0.23787622234365224,0.2249306940070157,0.2552121481260385,1.0,0.43180422351876036,0.2632515165232066,0.10778091297057737,0.0444729980739242,0.1259777663281154,0.02918075166627651,0.05683644625331625
Read a book,0.015490088788776921,0.003091688573214653,0.030930953751489243,-0.033988669254815425,0.022167777740988652,-0.03224669670256094,-0.07696435730280472,0.06411213027018835,0.057509665366255076,0.09299220056016172,0.03269222694958718,0.02106425485747905,-0.011522101491610691,0.09701531220184095,0.08994523602318663,0.09442960896154001,0.12751936211142562,0.14024941690444104,0.1795714113461837,0.02425267983746179,0.08386373820953905,0.1342145031482062,0.0699539056468177,0.03850857247611037,0.13324611348283544,0.15327762256781655,0.15530251998455824,0.15743875423065287,0.1345826771702846,0.14836842816953374,0.15453819893350265,0.15971758221750276,0.15050004259104907,0.06709039657150004,-0.031051826747445332,0.14588058554308234,0.1252870878693669,0.2056417018851379,0.17965660200614092,-0.007474306341650556,0.15406360119077844,0.20003014699569582,0.21126341489530148,0.1977523865078447,0.023387977299822154,0.19147931886827715,0.21353508312971187,0.22077266883112687,0.22052903063760085,0.025761084954476047,0.22903342408105984,0.19987416700285,0.24342097918273667,0.23707558304693352,0.2673468792956288,0.43180422351876036,1.0,0.2980664657090362,0.11107218945731713,0.028643210715789305,0.09297801397909126,0.03438116914777317,0.051793195733514215
Play games,0.037957976242667224,0.010919829004159894,-0.1057057774795221,-0.0059184085750897605,0.039312473227226516,0.011564075577448632,-0.066081476390531,0.07088301681016047,0.03784297312293249,0.04839491080295566,0.029442816485569734,0.0475528033651552,0.029362550219175346,0.07007268488130515,0.04300686597309617,0.058091139730281974,0.07822275151893877,0.07143444612758995,0.04024778162374621,0.031710572103789095,0.036558712094208676,0.05400098654244705,0.08767171998598114,0.01722468623272221,0.09657416505218488,0.13413434910087457,0.11104323661365362,0.12096376630122624,0.10440595752104814,0.1425059401199816,0.1303959981786761,0.13490413187080247,0.1002567304780247,0.04075969437093829,-0.0019619976341036347,0.12585079477824837,0.11154508042368533,0.15276804723178358,0.13796810644495536,0.015490768854083558,0.1080206424673461,0.14728002206340668,0.17929037986975455,0.16172341812329624,0.038385493891241865,0.18239634246932576,0.2267180333668218,0.20959949785917042,0.20102892473577225,0.05463222012434746,0.21658410574848538,0.16344575541148312,0.22473298019912996,0.19765459235822758,0.2981941164229869,0.2632515165232066,0.2980664657090362,1.0,0.22382736362908365,0.042577997320280093,0.02409663260708816,0.050141504302739365,0.003800808385690358
Help in household,-0.24399185432257445,0.03549709522608392,0.053149695261843724,0.07075918706012016,0.04449910954087373,0.124641676399736,0.1227748939696272,0.040678121868379796,0.0343253379270677,0.005853245574867364,0.030694189141852773,-0.004965709077013042,0.0852869012413154,0.03418314934909915,0.008536293303739582,0.008942622836489078,0.005307850716364722,0.10212293597138875,0.07864884624693069,3.619111635435229e-05,-0.024935407064948508,-0.012003619013552453,0.08519926369743898,0.018762758937197737,0.0567348732467083,0.09557679795906636,0.07732402953244864,0.07393915694995425,0.04648419781094353,0.07366393522225241,0.06357342134921164,0.06493127493836137,0.05357566372884332,0.020600082128124936,0.04174917954692983,0.02030221959805316,0.1628656887376731,0.1297115967019175,0.08433056581548426,0.07549125093035879,0.01762648197323357,0.11655177454439743,0.08185082343654379,0.09983605958979962,0.0787764937335573,0.15879968349006507,0.1803544841893347,0.1881880861454392,0.19004408089703853,0.08406251178759143,0.13974120373379725,0.11410340599939554,0.1687684286249605,0.17735454470296047,0.19835927082111007,0.10778091297057737,0.11107218945731713,0.22382736362908365,1.0,0.07301969628974583,0.0792349794804749,0.1078591070120961,0.07580187132047175
Maths %,-0.006778419593529441,-0.027825870096378266,-0.02923482031379671,-0.005439691596691669,0.03840213778275883,0.00820785765791782,-0.05283364087791153,0.04390829902977934,0.06304200658780738,0.06508780239723778,0.04972454947246886,0.0038305617997042435,-0.010107516372018434,0.05180501493746493,0.03783642500596087,0.03505802239722232,0.06220516463535013,0.06904644979916388,0.06159144255463008,0.02004727455963928,0.04140502335681771,0.03135403126034478,0.04107987997508449,0.02193269431174411,0.009683834086181226,0.03692287800963034,0.013409903225754251,0.016211220210593125,0.0008921543272556268,0.0281693756140877,0.014519705516195816,0.01638208027734237,0.03206961634757419,0.03479470066999768,-0.037276785139207916,0.01143994313365664,0.032763406166580515,0.038809710492059675,0.029354608580591916,-0.02816504961887893,0.022235541598718277,0.02915719839914341,0.03782519893578468,0.0423544302504848,-0.013348268889131097,0.029911813186413387,0.032770214974754956,0.037027057925030464,0.04149536263042199,-0.028584458910033955,0.04997393274737125,0.033252223956449035,0.0494302881301796,0.04293090923319503,0.04170476876497178,0.0444729980739242,0.028643210715789305,0.042577997320280093,0.07301969628974583,1.0,0.2590845404332155,0.23076139925851402,0.21791509577485438
Reading %,0.00816606265018128,0.0037388823285988792,0.06349078829429648,-0.03582593823337271,0.06111957111467586,-0.04332395808588761,-0.1131632689623574,0.08865142657343375,0.14547235313346665,0.1556109697146644,0.10590197788807199,-0.006278314224994099,-0.059089844685999704,0.11269392399217906,0.08731058804351564,0.07158255022973196,0.12298833978975192,0.14407618637595576,0.13906137962331128,0.023807119545788107,0.10970501876714887,0.09740527530831959,0.07273793666817184,0.041737308068060315,0.014021215157632202,0.06586084293176163,0.043943507468923566,0.05247625374665549,0.001038498873339002,0.03816966432138596,0.038541983608019956,0.04619973541463952,0.06873180684243255,0.03364148751862117,-0.1235508282863544,0.05528521634411117,0.02252587996692871,0.10471399444985616,0.08342652168611454,-0.04868288446254155,0.019343005370453057,0.06419054076226287,0.07989240060736272,0.10705954129784916,-0.07792759281736743,0.08532231617735853,0.08406139691372921,0.06661741548132818,0.08873828849989984,-0.08972845302885649,0.10494210601312835,0.07149679224441269,0.09286437596399222,0.1005255636333812,0.07945166914009556,0.1259777663281154,0.09297801397909126,0.02409663260708816,0.0792349794804749,0.2590845404332155,1.0,0.3115023468692517,0.36488943428878184
Science %,0.09132292543998297,-0.07666511755575155,-0.004899536351941917,-0.010803598826389272,0.03678984590646044,0.0343926848061318,-0.06306700162180308,0.05473600709285543,0.06844480833765641,0.07327295877020279,0.0519186160655386,-0.007307216569777863,-0.008745004009962217,0.06515344816761277,0.012557557136939413,0.014245007008628447,0.06864123617741562,0.06104240323026446,0.04986250982094716,0.03270123307463362,0.08286193844626655,0.07179438801253542,0.04464137892285603,0.05749917181673204,0.0001489390461509128,0.07373701175568508,0.027030095639956075,0.01769156854158617,0.009449275667715935,0.05743487218115086,0.04822660939486322,0.0377812126509276,0.0304598476569895,0.010285048688397356,-0.08710993537643215,0.01718915404483193,0.05967535858259152,0.04381821940681426,0.05631175650206142,-0.007497134426173665,0.009910453393180006,0.048034874373643,0.05089965922110759,0.04308384913205053,-0.033052311501187155,0.05505720736431459,0.04815144500154025,0.06590961345989185,0.05464456309902539,-0.03574062046820672,0.08798172316109848,0.0662559474916962,0.09356608512969514,0.06936642232259191,0.038600707575744894,0.02918075166627651,0.03438116914777317,0.050141504302739365,0.1078591070120961,0.23076139925851402,0.3115023468692517,1.0,0.3490685527570371
Social %,0.03382054501179116,0.012653551692430735,0.03909767541402803,0.010793176172512062,0.04995167836565419,0.028336886735531915,-0.029642378847085184,0.05011681582116065,0.0877338626291054,0.05884702467257205,0.057620987008911814,-0.018827074891565477,-0.017032335819490808,0.040199491740554,0.005850492752033977,0.017397661809924005,0.04654602718449242,0.08855315024096569,0.05283483692065416,0.00036318239804169176,0.03841126181698386,0.035713865649401974,0.04323860267211865,0.0540270889199481,0.008239357183142552,0.054920914550495706,0.020689945540524952,0.024658479139990117,-0.007961482174160612,0.01966055508256363,0.017955892174883744,0.032219107433795115,0.02391465452844999,0.024141272510736347,-0.08970708641377108,0.01055693347349107,0.041459275861062315,0.08221616194845409,0.04494432558537809,-0.01019378781123816,0.006533147410077251,0.0661093376636038,0.052581034298155666,0.05801639110846364,-0.059881801190988786,0.045092059623283304,0.04367857336712918,0.05400317589719659,0.04566322598164492,-0.049539151274184824,0.07101377546916185,0.01216754956169723,0.07425878746487762,0.04796480593334782,0.05368861169417913,0.05683644625331625,0.051793195733514215,0.003800808385690358,0.07580187132047175,0.21791509577485438,0.36488943428878184,0.3490685527570371,1.0
